1.000000000000000000e+01,-1.703159140758156997e+00,-7.319999999999822649e+00,-1.703159140758156909e+01
8.886238162743403279e+00,-1.703159140758156997e+00,-6.206238162743225928e+00,-1.513467775383039893e+01
7.896522868499724623e+00,-1.703159140758156997e+00,-5.216522868499545496e+00,-1.344903510369112887e+01
7.017038286703826344e+00,-1.703159140758156997e+00,-4.337038286703645440e+00,-1.195113289904957909e+01
6.235507341273912374e+00,-1.703159140758156997e+00,-3.555507341273738575e+00,-1.062006132555525717e+01
5.541020330009492234e+00,-1.703159140758156997e+00,-2.861020330009317547e+00,-9.437239424182445546e+00
4.923882631706739232e+00,-1.703159140758156997e+00,-2.243882631706561881e+00,-8.386155712211662561e+00
4.375479375074184496e+00,-1.703159140758156997e+00,-1.695479375074008033e+00,-7.452137692856386053e+00
3.888155180308087377e+00,-1.703159140758156997e+00,-1.208155180307912246e+00,-6.622147036027898892e+00
3.455107294592218103e+00,-1.703159140758156997e+00,-7.751072945920398638e-01,-5.884597571084922762e+00
3.070290629757849832e+00,-1.703159140758156997e+00,-3.902906297576720362e-01,-5.229193550856200190e+00
2.728333376486768103e+00,-1.703159140758156997e+00,-4.833337648658897479e-02,-4.646785929199005238e+00
2.424462017082328114e+00,-1.713799234926301596e+00,1.553798291789831865e-02,-4.155041149983571991e+00
2.154434690031883370e+00,-1.724505800630310226e+00,1.455653099683686946e-01,-3.715335120039147121e+00
1.914481976169957633e+00,-1.746120010302592451e+00,1.855180238303333340e-01,-3.342915287954014048e+00
1.701254279852589146e+00,-1.779050327625008698e+00,1.987457201477091928e-01,-3.026616983945197070e+00
1.511775070615662298e+00,-1.812601682328908614e+00,2.882249293846186333e-01,-2.740246036300854282e+00
1.343399332598900209e+00,-1.869932600761475605e+00,2.766006674013539168e-01,-2.512066207867892143e+00
1.193776641714436426e+00,-1.929076843235592698e+00,3.262233582858016234e-01,-2.302886875526872323e+00
1.060818355139448332e+00,-2.002524403110543805e+00,4.991816448607728773e-01,-2.124314643434332517e+00
9.426684551178852178e-01,-2.104822784971887906e+00,3.573315448823173313e-01,-1.984150043006374320e+00
8.376776400682918178e-01,-2.198611730158067878e+00,6.023223599318896504e-01,-1.841727885545274335e+00
7.443803013251688583e-01,-2.339891338103955221e+00,4.956196986750036615e-01,-1.741769019325974721e+00
6.614740641230149043e-01,-2.490249369196392948e+00,3.985259358771493510e-01,-1.647235370922112141e+00
5.878016072274911963e-01,-2.666826135666971354e+00,5.921983927726515162e-01,-1.567564688741325263e+00
5.223345074266841914e-01,-2.855923477322863668e+00,4.976654925734536050e-01,-1.491747382775741038e+00
4.641588833612778631e-01,-3.001817504879353393e+00,5.458411166385701563e-01,-1.393320261119137982e+00
4.124626382901352417e-01,-3.234751066012514720e+00,5.975373617097190504e-01,-1.334213958899349350e+00
3.665241237079627790e-01,-3.464118409957698930e+00,7.534758762918940533e-01,-1.269682964630366895e+00
3.257020655659783048e-01,-3.756245960616836133e+00,1.054297934433868988e+00,-1.223417068146765985e+00
2.894266124716750044e-01,-4.149821923676062951e+00,6.505733875282011525e-01,-1.201068901730252714e+00
2.571913809059345191e-01,-4.527885848175366768e+00,6.028086190939525579e-01,-1.164533213876661089e+00
2.285463864134990586e-01,-4.971256741316991246e+00,8.014536135863821187e-01,-1.136162764161745109e+00
2.030917620904735821e-01,-5.595717436450971860e+00,6.469082379094217572e-01,-1.136444114329215438e+00
1.804721766827170337e-01,-6.105507719822892199e+00,6.995278233171795534e-01,-1.101874267949569886e+00
1.603718743751330056e-01,-6.745237148084356704e+00,8.496281256247577574e-01,-1.081746324543064963e+00
1.425102670302998142e-01,-7.592535064389604571e+00,7.474897329696013060e-01,-1.082014199463077198e+00
1.266380173467403225e-01,-8.130900943553356797e+00,6.533619826531698038e-01,-1.029681174734337290e+00
1.125335582600765078e-01,-9.441735454174128961e+00,6.974664417398344085e-01,-1.062512086808534262e+00
1.000000000000000056e-01,-1.030191201729932970e+01,7.499999999999076294e-01,-1.030191201729933059e+00
