1.000000000000000000e+00,4.419922132608177651e-02,-1.399999999998655653e-01,4.419922132608177651e-02
9.260624110733136627e-01,4.419922132608177651e-02,-6.606241107317956107e-02,4.093123746879431119e-02
8.575915892029185583e-01,4.419922132608177651e-02,2.408410797215765342e-03,3.790488045856599958e-02
7.941833348134494930e-01,4.419922132608177651e-02,6.581666518668427557e-02,3.510228498890535787e-02
7.354633338715873547e-01,4.419922132608177651e-02,2.245366661285643772e-01,3.250690667100826492e-02
6.810849482211396300e-01,4.440987517460796147e-02,7.891505177897784051e-02,3.024689753380513726e-02
6.307271692954112829e-01,4.440987517460796147e-02,1.692728307047133285e-01,2.801051485764303670e-02
5.840927231271546560e-01,4.483419959049646936e-02,1.159072768729529912e-01,2.618732972803944348e-02
5.409063154695102904e-01,4.504787975059820759e-02,1.590936845305996883e-01,2.436668265560964011e-02
5.009130066684768234e-01,4.547830012865676508e-02,1.790869933316301399e-01,2.278067205561683586e-02
4.638767066933923711e-01,4.526257831208187893e-02,1.561232933064857775e-01,2.099625576386031020e-02
4.295787814412311834e-01,4.591283305769161549e-02,1.604212185586497696e-01,1.972317887743784207e-02
3.978167620874024646e-01,4.657242954321003103e-02,2.421832379124850831e-01,1.852729312342349735e-02
3.684031498640386593e-01,4.769288182322670155e-02,2.015968501358464948e-01,1.757020788977007100e-02
3.411643092100948293e-01,4.907306347221439269e-02,1.988356907897994574e-01,1.674197780032116167e-02
3.159394427592618348e-01,5.001530334619942036e-02,3.040605572406498425e-01,1.580180706863369006e-02
2.925796421148011972e-01,5.220202073999170855e-02,2.374203578851066254e-01,1.527324854577620343e-02
2.709470088077999828e-01,5.396868723647683941e-02,2.390529911921142059e-01,1.462265437600709234e-02
2.509138402496535192e-01,5.606106291218665438e-02,2.590861597502680524e-01,1.406649658377417782e-02
2.323618758732583223e-01,5.851210675642792847e-02,2.776381241266676625e-01,1.359598288721994633e-02
2.151815990127075862e-01,5.991980706467557594e-02,3.048184009872230149e-01,1.289363989670982286e-02
1.992715904003189153e-01,6.343801957001468650e-02,2.807284095996145368e-01,1.264139505156338175e-02
1.845379294645330681e-01,6.780452770141970342e-02,2.754620705354042798e-01,1.251250715034056722e-02
1.708936398944025381e-01,7.009922790079967103e-02,3.991063601055557797e-01,1.197951220975491428e-02
1.582581761977049917e-01,7.316403388390155249e-02,3.217418238022418109e-01,1.157880656573334957e-02
1.465569482217119468e-01,7.636283614621136584e-02,4.034430517782503500e-01,1.119150422314337326e-02
1.357208808297453162e-01,8.046301947044717795e-02,3.042791191702036713e-01,1.092051187675003796e-02
1.256860061341877888e-01,8.478335574002607289e-02,3.443139938657679977e-01,1.065608136961794170e-02
1.163930858788012057e-01,9.018924398826044797e-02,3.236069141211537215e-01,1.049740442086975409e-02
1.077872617411858996e-01,9.639706809609488447e-02,3.422127382587731859e-01,1.039037600995670017e-02
9.981773149103290166e-02,1.040166283223558363e-01,3.201822685089261711e-01,1.038270387648348309e-02
